Date,Strategy_Return,Cumulative_Equity
2016-10-19,0.0005143661862193402,1.0726207957094995
2016-10-20,0.0014381516782840718,1.0741633871070118
2016-10-21,-0.0008844042311251045,1.0732133924625344
2016-10-24,0.002708314258672763,1.0761199915959394
2016-10-25,-0.0003562412604883032,1.0757366332536966
2016-10-26,-0.0017473246832262626,1.0738569720817617
2016-10-27,0.001966042468021933,1.075968220493456
2016-10-28,-0.004300929030322778,1.0713405575382309
2016-11-01,0.0005686412908484174,1.0719497660158077
2016-11-02,0.002854766556057977,1.0750099323576037
2016-11-03,0.006285106309380137,1.0817664840661108
2016-11-04,0.01054053170460146,1.093168877988385
2016-11-07,0.001727426525119664,1.0950572469046573
2016-11-08,0.0008425478180384446,1.0959798849986642
2016-11-09,-0.009889950319421447,1.085140698384942
2016-11-10,0.003128183413109242,1.0885352175185197
2016-11-11,0.001691908931575913,1.0903769199753741
2016-11-15,0.033523767631248466,1.126930462471105
2016-11-16,0.009028605681269961,1.1371050732469679
2016-11-17,0.0028990314625036897,1.1404015766304834
2016-11-18,-0.00010006833171270493,1.1402874585472274
2016-11-21,-0.004685043448940396,1.1349451622596518
2016-11-22,-0.00277978396452971,1.1317902598969818
2016-11-23,0.0013258543907318054,1.1332908489824536
2016-11-24,0.0018705490147023303,1.135410725063389
2016-11-25,1.825870682359102e-05,1.1354314561949423
2016-11-28,0.0036794534508860313,1.1396092233846833
2016-11-29,0.0011708929322589597,1.1409435837698816
2016-11-30,0.0022012419636891854,1.1434550766646778
2016-12-01,-0.0031562772815191373,1.1398460153837633
2016-12-02,0.0025211418913383774,1.1427197289228224
2016-12-05,-0.0007088766397016137,1.1419096816012628
2016-12-06,-8.8584828656509e-06,1.1418995660139142
2016-12-07,0.0005734007820924788,1.1425543321181377
2016-12-08,-0.0025018800046019796,1.1396957982804399
2016-12-09,0.0032310776602446504,1.1433782439137385
2016-12-12,-0.00015688408555587644,1.1431988660634977
2016-12-13,0.0008828945812466369,1.1442081901476324
2016-12-14,-5.5867553804867944e-05,1.1441442660350054
2016-12-15,-0.0032011414279272165,1.1404816984254753
2016-12-16,-0.0020084142426834185,1.138191138738838
2016-12-19,0.0003215861413065989,1.1385571652352142
2016-12-20,0.0022553337565762175,1.141124991643761
2016-12-21,0.0029721505826907193,1.144516586952598
2016-12-22,0.0016734779878087465,1.146431910267545
2016-12-23,0.00017781956749064702,1.1466357682939863
2016-12-26,0.0014139904905310374,1.1482571003664568
2016-12-27,-0.009459992798289884,1.137394596466405
2016-12-28,0.0015555631630963316,1.1391638856025728
2016-12-29,0.0029630691816590143,1.1425393070048606
2016-12-30,0.0031585929911139886,1.1461481236520386
2017-01-02,0.0013001388041582425,1.1476382753029117
2017-01-03,0.0026806900968649908,1.1507147378622995
2017-01-04,0.0014473221969780658,1.1523801928447974
2017-01-05,-0.0002954563877520126,1.1520397147557024
2017-01-06,-0.0008678311149513478,1.1510399388455779
2017-01-09,-0.00153703696773075,1.1492707479082376
2017-01-10,-0.0013334186243516768,1.1477382888885541
2017-01-11,-0.00018364683152504683,1.1475275103883797
2017-01-12,-0.0004885053636594712,1.1469669370446083
2017-01-13,-0.0013718119374989816,1.1453935141084537
2017-01-16,-2.783484844922209e-05,1.1453616322535738
2017-01-17,0.0007080738728501062,1.1461726329003377
2017-01-18,0.0006787372409809164,1.1469505829508801
2017-01-19,0.00135131963152367,1.1485004797900091
2017-01-20,-0.0021763467797956335,1.1460009444692245
2017-01-23,-0.003837853867081676,1.141602760312814
2017-01-24,0.0017417825801197303,1.1435911841141435
2017-01-25,0.003218380910573053,1.147271696150596
2017-01-27,0.0021532861219077633,1.1497421003719748
2017-01-30,0.00296147550065371,1.1531470334342966
2017-01-31,0.002750325515064871,1.1563185631429722
2017-02-01,-0.009688396151682618,1.1451156908256988
2017-02-02,0.0026047100536572693,1.148098385178193
2017-02-03,0.0022543724414756097,1.1506866265378415
2017-02-06,0.0006550417098590191,1.1514403742732007
2017-02-07,-0.0014014557475028459,1.1498266815427687
2017-02-08,-0.0005290466225292422,1.1492183696204046
2017-02-09,0.0022757627990371222,1.1518337180339566
2017-02-10,8.940505219563405e-05,1.1519366977876382
2017-02-13,0.004830726625885195,1.1575013890649752
2017-02-14,0.0030242298082522588,1.1610019392688788
2017-02-15,0.0067953320434618715,1.168891332949314
2017-02-16,-0.010236568231792786,1.1569258970640273
2017-02-17,-0.0012778110338295227,1.1554475643874358
2017-02-20,0.0001356548713509748,1.1556043064781354
2017-02-21,0.0027609950986048648,1.1587949243042484
2017-02-22,-0.0013837936298766284,1.1571913912696628
2017-02-23,0.0027445010630165103,1.1603673042731157
2017-02-27,-0.0006709120685657479,1.1595887998447099
2017-02-28,0.0002674941394054269,1.1598989830527886
2017-03-01,0.0004433738902727809,1.160413251977228
2017-03-02,0.001169453419255591,1.1617703012225022
2017-03-03,-0.006064840401422881,1.1547243497624748
2017-03-06,0.0014615499524105729,1.1564120370809174
2017-03-07,-7.168233545188015e-05,1.1563291427653548
2017-03-08,0.002581370753363992,1.1593140569957519
2017-03-09,0.0012612409258599357,1.1607762313303596
2017-03-10,0.0026593180511836415,1.1638631045157213
2017-03-14,0.006251993939239932,1.1711395695912585
2017-03-15,-0.001573612085946239,1.16929665021022
2017-03-16,0.0009668510504518771,1.1704271859047655
2017-03-17,-0.001990201099423767,1.1680978004325824
2017-03-20,0.00013873362674438758,1.1682598548768286
2017-03-21,0.000978068669914377,1.1694024932392022
2017-03-22,0.0007598001419338599,1.1702910054195432
2017-03-23,8.728930891658223e-05,1.1703931593126375
2017-03-24,-0.0011827835206956946,1.1690088375710677
2017-03-27,0.0007604648435617378,1.1698978276938534
2017-03-28,-0.0010026626235860499,1.1687248148686102
2017-03-29,0.0008101093479323636,1.1696716097662958
2017-03-30,0.0006324049513667587,1.1704113158837852
2017-03-31,0.0018074310003439822,1.172526753579267
2017-04-03,-4.493486065304314e-05,1.172474066252983
2017-04-05,0.004847038748701229,1.1781570934839585
2017-04-06,0.000736465651053181,1.179024765714854
2017-04-07,-0.0003939333838902093,1.1785603084992056
2017-04-10,0.0021579009163803747,1.1811035248689254
2017-04-11,0.0009101739675901744,1.1821785345502902
2017-04-12,-0.0009929184943185364,1.1810047276197488
2017-04-13,0.0024351067467567964,1.1838806001999274
2017-04-17,-1.4151794971731472e-05,1.1838638461644022
2017-04-18,-0.00013950572019761463,1.1836986903859272
2017-04-19,-0.0016953729615869061,1.1816918796315812
2017-04-20,0.0007200832151670213,1.182542796119603
2017-04-21,0.001077371298888608,1.1838168337878496
2017-04-24,-0.001828394460719637,1.1816523496464453
2017-04-25,-0.0007878189137581556,1.1807214215759072
2017-04-26,0.002005974559250767,1.1830899187091508
2017-04-27,0.001218931100708277,1.1845320238059998
2017-04-28,-0.0004355619187973414,1.184016086764834
2017-05-02,0.0002864090455084438,1.184355199682111
2017-05-03,0.001406353833267699,1.1860208221571344
2017-05-04,0.001594129789333615,1.187911493280505
2017-05-05,0.0016656878072725996,1.1898901829709814
2017-05-08,-0.0017229871530754838,1.1878400174721517
2017-05-09,-0.0013797401206167238,1.1862011069431713
2017-05-10,0.0002067592028510005,1.1864463649384638
2017-05-11,-0.0007926544033237449,1.1855059230029878
2017-05-12,0.000571695611846092,1.1861836715369862
2017-05-15,-0.003175788146497742,1.1824166034933499
2017-05-16,-0.0017011110951814404,1.1804051814900207
2017-05-17,0.0007524589824416487,1.1812933879717535
2017-05-18,0.003345993492173284,1.1852459879602544
2017-05-19,0.005585078099093051,1.191865679369649
2017-05-22,0.011136153187332798,1.205138478153834
2017-05-23,0.01336185830330696,1.2212413677347884
2017-05-24,0.01009710131303855,1.2335723655524804
2017-05-25,-0.007823746001705656,1.2239212086896745
2017-05-26,0.009821907316827444,1.235942449364524
2017-05-29,-0.006073521611865187,1.2284359261872868
2017-05-30,-0.0049071587410628795,1.2224077960942612
2017-05-31,0.00047489827937114505,1.2229883154533163
2017-06-01,-0.0006623024430877322,1.2221783273041238
2017-06-02,0.0005177061157552316,1.2228110564987127
2017-06-05,-0.0009964150397435917,1.2215926291712527
2017-06-06,7.861592913455181e-05,1.2216886658108188
2017-06-07,-0.002196956784268273,1.2190046686082021
2017-06-08,0.001614065750286886,1.2209722222932424
2017-06-09,0.0010511559031425874,1.2222556544522791
2017-06-12,0.0009335001361217399,1.2233966302720858
2017-06-13,0.002066631075195428,1.2259249397654954
2017-06-14,0.001012506319443765,1.2271661965141718
2017-06-15,-0.0012650328468456768,1.2256137909670428
2017-06-16,-0.0008208934834450759,1.2246076925928175
2017-06-19,0.0038344060103072076,1.2293033356895637
2017-06-20,0.0006221548705655617,1.2300681527472654
2017-06-21,1.7274076161310505e-05,1.2300894010382197
2017-06-22,0.00021579170540214217,1.2303548441278669
2017-06-23,0.007972014580045102,1.2401632508838834
2017-06-27,0.010869356702339104,1.2536430276268726
2017-06-28,-0.0037018785327478745,1.2490021934151718
2017-06-29,0.00013701250293421722,1.249173322331862
2017-06-30,0.0013596838634098065,1.2508718031408386
2017-07-03,0.0019852382426901252,1.2533550816811365
2017-07-04,-0.0009731347908233316,1.2521353982458974
2017-07-05,-0.003690548630686237,1.2475143316664672
2017-07-06,-0.0016357063840592692,1.245473764509955
2017-07-07,-0.0008310506442658974,1.2444387127355427
2017-07-10,0.0010186051837163493,1.2457063044591523
2017-07-11,-0.0012947254751050697,1.2440934567722701
2017-07-12,-0.0011644028325357792,1.2426448308272653
2017-07-13,0.0007574298999459394,1.2435860471771472
2017-07-14,0.0019917552695560463,1.2460629662397587
2017-07-17,0.00010650885901745937,1.2461956829845566
2017-07-18,0.0009066032308065375,1.2473254880169675
2017-07-19,-0.0004162103990699881,1.2468063381778298
2017-07-20,-0.0005125181559461571,1.246167327292565
2017-07-21,0.000667794555963773,1.2469995110495509
2017-07-24,0.001708834931633553,1.2491304273737625
2017-07-25,0.0011323157464843711,1.2505448374260903
2017-07-26,-0.0018570830517671917,1.2482224718030315
2017-07-27,-0.002018820396521678,1.2457025348175588
2017-07-28,-0.004731447408943295,1.2398085587868821
2017-07-31,0.001698130347856263,1.24191391532609
2017-08-01,0.0008762473625091262,1.243002139118858
2017-08-02,0.0013221047822797045,1.244645518191371
2017-08-03,0.0032982875165822804,1.2487507169665917
2017-08-04,4.072665707542734e-05,1.2488015744088143
2017-08-07,0.0021077575825900864,1.2514337453964248
2017-08-08,-0.003927854963687995,1.2465182951478428
2017-08-09,0.008146432270586467,1.2566729720133116
2017-08-10,0.013123738466163225,1.2731652194355103
2017-08-11,-0.007326778043668188,1.2638370204597884
2017-08-14,0.00489730073093809,1.2700264104238728
2017-08-16,0.0024127372260732494,1.2730906504223984
2017-08-17,-0.0008561417512294126,1.272000704363472
2017-08-18,-0.002012808223823502,1.26944041088502
2017-08-21,-0.0016034712970849608,1.2674048996228062
2017-08-22,0.006019888962720845,1.2750345363893438
2017-08-23,-0.0037819312598067483,1.2702124434188398
2017-08-24,0.0022520671216834103,1.2730730471002165
2017-08-28,0.0005875055264191019,1.273820984550923
2017-08-29,-0.0029608916573872746,1.2700493386247613
2017-08-30,-0.0026526180943580507,1.266680382768398
2017-08-31,0.0036813513268707837,1.2713434782762234
2017-09-01,0.0016527394301491117,1.2734446777720334
2017-09-04,-0.003131887838814875,1.2694563918723156
2017-09-05,-0.003271288194676457,1.2653036341639272
2017-09-06,0.0021304756691274815,1.267999332770572
2017-09-07,0.001135091995430558,1.2694386286634112
2017-09-08,0.0001430225772814255,1.2696201870477832
2017-09-11,0.001993824428782671,1.2721515867919948
2017-09-12,0.0008519637012651081,1.2732354137664483
2017-09-13,-0.0028518602656944416,1.2696043242810529
2017-09-14,0.00015820709630784963,1.2698051846946572
2017-09-15,0.0007894993518869072,1.2708076950649962
2017-09-18,0.0013878138486924884,1.2725713395832325
2017-09-19,0.0023200060175267404,1.2755237127487977
2017-09-20,0.0012459218858325675,1.2771129156584098
2017-09-21,0.0022167928629967418,1.2799440104550823
2017-09-22,0.009011087338804305,1.2914776977220725
2017-09-25,0.01262057588087728,1.3077768900046347
2017-09-26,-0.006073497407692496,1.2998341104533513
2017-09-27,-0.007790291641367743,1.289708023647522
2017-09-28,-0.00240727432832417,1.2866033426311616
2017-09-29,0.0005740554834174827,1.2873419243349822
2017-10-03,-0.00023187842920036902,1.2870434175117236
2017-10-04,-0.001580552700863662,1.2850091775620467
2017-10-05,0.00010581491381384808,1.2851451506974205
2017-10-06,0.0022154588393036535,1.2879923368813213
2017-10-09,0.0002444303001193566,1.2883071612347767
2017-10-10,8.319114868415046e-05,1.2884143369873777
2017-10-11,-0.002567386003851825,1.2851064800514345
2017-10-12,-0.0037923955126588052,1.2802328480031986
2017-10-13,0.0014522073060009174,1.2820920114984513
2017-10-16,0.0008787582544901361,1.2832186604365714
2017-10-17,-0.0004753403006646591,1.282608694892701
2017-10-18,0.00011809756813656788,1.2827601678604386
2017-10-19,0.0010726728873267466,1.2841361499134452
2017-10-23,-0.001819771014111555,1.28179931616966
2017-10-24,0.0012208316743163175,1.283364177374957
2017-10-25,0.0084333295529237,1.2941872104191767
2017-10-26,-0.0014310472322271457,1.2923351673937225
2017-10-27,-0.002369246644192889,1.2892733066352025
2017-10-30,-0.0006173019593256776,1.2884774356969102
2017-10-31,-0.0014153614897882115,1.2866537743539639
